1.000000000000000000e+01 1.600000000000000000e+01 4.938538849785683027e+00 1.555944854272366129e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.938538849785683027e+00 1.555944854272366129e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.782115708154735856e+00 1.563287378560305108e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.625692566523788685e+00 1.570629902848244086e+01
1.000000000000000000e+01 1.600000000000000000e+01 7.469269424892841513e+00 1.577972427136183065e+01
1.000000000000000000e+01 1.600000000000000000e+01 8.312846283261894342e+00 1.585314951424122043e+01
1.000000000000000000e+01 1.600000000000000000e+01 9.156423141630947171e+00 1.592657475712061022e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01 1.600000000000000000e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.136363636363635798e-01 4.000000000000000000e+00
1.000000000000000000e+01 1.600000000000000000e+01 7.182317622944147661e-01 4.952114367924682625e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.022827160952465952e+00 5.904228735849365250e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.327422559610517361e+00 6.856343103774049652e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.632017958268568547e+00 7.808457471698732277e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.936613356926619733e+00 8.760571839623414903e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.241208755584671142e+00 9.712686207548099304e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.545804154242722106e+00 1.066480057547278015e+01
1.000000000000000000e+01 1.600000000000000000e+01 2.850399552900773514e+00 1.161691494339746455e+01
1.000000000000000000e+01 1.600000000000000000e+01 3.154994951558824923e+00 1.256902931132214718e+01
1.000000000000000000e+01 1.600000000000000000e+01 3.154994951558824923e+00 1.256902931132214718e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.010620582613971585e+00 1.299790064740687789e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.866246213669118248e+00 1.342677198349161038e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.721871844724265799e+00 1.385564331957634288e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.577497475779412461e+00 1.428451465566107359e+01
1.000000000000000000e+01 1.600000000000000000e+01 7.433123106834559124e+00 1.471338599174580608e+01
1.000000000000000000e+01 1.600000000000000000e+01 8.288748737889706675e+00 1.514225732783053679e+01
1.000000000000000000e+01 1.600000000000000000e+01 9.144374368944852449e+00 1.557112866391526751e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01 1.600000000000000000e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.154545454545453653e-01 4.000000000000000000e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.035874971863561811e+00 4.813848848784158641e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.456295398272578145e+00 5.627697697568316393e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.876715824681594480e+00 6.441546546352475033e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.297136251090611037e+00 7.255395395136633674e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.717556677499627149e+00 8.069244243920792314e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.137977103908643706e+00 8.883093092704950067e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.558397530317659818e+00 9.696941941489107819e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.978817956726676375e+00 1.051079079027326557e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.399238383135693375e+00 1.132463963905742688e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.819658809544709044e+00 1.213848848784158285e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.819658809544709044e+00 1.213848848784158285e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.559707551038322038e+00 1.269013298957849933e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.299756292531935031e+00 1.324177749131541582e+01
1.000000000000000000e+01 1.600000000000000000e+01 7.039805034025548025e+00 1.379342199305233230e+01
1.000000000000000000e+01 1.600000000000000000e+01 7.779853775519161019e+00 1.434506649478925056e+01
1.000000000000000000e+01 1.600000000000000000e+01 8.519902517012774013e+00 1.489671099652616704e+01
1.000000000000000000e+01 1.600000000000000000e+01 9.259951258506387006e+00 1.544835549826308352e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01 1.600000000000000000e+01
1.000000000000000000e+01 1.600000000000000000e+01 8.172727272727271508e-01 4.000000000000000000e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.204629669714132323e+00 4.764087033262026871e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.591986612155537495e+00 5.528174066524053742e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.979343554596942667e+00 6.292261099786080614e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.979343554596942667e+00 6.292261099786080614e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.312985142357687263e+00 7.155931438916582898e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.646626730118431858e+00 8.019601778047084295e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.980268317879176010e+00 8.883272117177586580e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.313909905639921050e+00 9.746942456308088865e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.647551493400665201e+00 1.061061279543859115e+01
1.000000000000000000e+01 1.600000000000000000e+01 3.981193081161409797e+00 1.147428313456909166e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.314834668922154393e+00 1.233795347369959572e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.648476256682899432e+00 1.320162381283009800e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.982117844443643584e+00 1.406529415196060029e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.315759432204387736e+00 1.492896449109110080e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.649401019965132775e+00 1.579263483022160486e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.649401019965132775e+00 1.579263483022160486e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.519520815972105865e+00 1.583410786417728389e+01
1.000000000000000000e+01 1.600000000000000000e+01 7.389640611979079843e+00 1.587558089813296291e+01
1.000000000000000000e+01 1.600000000000000000e+01 8.259760407986053821e+00 1.591705393208864194e+01
1.000000000000000000e+01 1.600000000000000000e+01 9.129880203993026910e+00 1.595852696604432097e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01 1.600000000000000000e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.019090909090908825e+00 4.000000000000000000e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.364503152694144239e+00 4.925807284626800175e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.709915396297379431e+00 5.851614569253599463e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.055327639900614844e+00 6.777421853880399638e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.400739883503850258e+00 7.703229138507198925e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.400739883503850258e+00 7.703229138507198925e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.800538249048885042e+00 8.532254360176295904e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.200336614593919826e+00 9.361279581845394659e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.600134980138955054e+00 1.019030480351449341e+01
1.000000000000000000e+01 1.600000000000000000e+01 3.999933345683989838e+00 1.101933002518359039e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.399731711229025066e+00 1.184835524685268915e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.799530076774059850e+00 1.267738046852178613e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.199328442319094634e+00 1.350640569019088488e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.199328442319094634e+00 1.350640569019088488e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.999440368599245232e+00 1.392200474182573799e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.799552294879396719e+00 1.433760379346058933e+01
1.000000000000000000e+01 1.600000000000000000e+01 7.599664221159547317e+00 1.475320284509544244e+01
1.000000000000000000e+01 1.600000000000000000e+01 8.399776147439698804e+00 1.516880189673029555e+01
1.000000000000000000e+01 1.600000000000000000e+01 9.199888073719849402e+00 1.558440094836514689e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01 1.600000000000000000e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.220909090909090722e+00 4.000000000000000000e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.513103021850766172e+00 4.829916549723633601e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.805296952792441623e+00 5.659833099447267202e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.097490883734116629e+00 6.489749649170899914e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.389684814675792524e+00 7.319666198894535292e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.681878745617467530e+00 8.149582748618168893e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.974072676559142980e+00 8.979499298341801605e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.974072676559142980e+00 8.979499298341801605e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.326924724729929839e+00 9.868590557243315686e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.679776772900717141e+00 1.075768181614482977e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.032628821071503999e+00 1.164677307504634385e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.385480869242290858e+00 1.253586433394785793e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.738332917413077716e+00 1.342495559284937201e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.738332917413077716e+00 1.342495559284937201e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.615277431177564615e+00 1.385412966070781060e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.492221944942051515e+00 1.428330372856624741e+01
1.000000000000000000e+01 1.600000000000000000e+01 7.369166458706539302e+00 1.471247779642468601e+01
1.000000000000000000e+01 1.600000000000000000e+01 8.246110972471026201e+00 1.514165186428312460e+01
1.000000000000000000e+01 1.600000000000000000e+01 9.123055486235513101e+00 1.557082593214156141e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01 1.600000000000000000e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.422727272727272618e+00 4.000000000000000000e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.804252400202675855e+00 4.904361658903409804e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.185777527678079313e+00 5.808723317806821385e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.567302655153482327e+00 6.713084976710231189e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.948827782628885785e+00 7.617446635613640993e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.330352910104289244e+00 8.521808294517050797e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.711878037579692702e+00 9.426169953420462377e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.711878037579692702e+00 9.426169953420462377e+00
1.000000000000000000e+01 1.600000000000000000e+01 4.107390160581083194e+00 1.034108823974706937e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.502902283582474574e+00 1.125600652607367991e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.898414406583865066e+00 1.217092481240028867e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.293926529585256446e+00 1.308584309872689744e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.689438652586646938e+00 1.400076138505350620e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.689438652586646938e+00 1.400076138505350620e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.551550922069317551e+00 1.440060910804280425e+01
1.000000000000000000e+01 1.600000000000000000e+01 7.413663191551988163e+00 1.480045683103210408e+01
1.000000000000000000e+01 1.600000000000000000e+01 8.275775461034658775e+00 1.520030455402140213e+01
1.000000000000000000e+01 1.600000000000000000e+01 9.137887730517329388e+00 1.560015227701070195e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01 1.600000000000000000e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.624545454545454293e+00 4.000000000000000000e+00
1.000000000000000000e+01 1.600000000000000000e+01 1.955915752960820653e+00 4.907387059948968400e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.287286051376187235e+00 5.814774119897936799e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.618656349791553595e+00 6.722161179846905199e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.950026648206919955e+00 7.629548239795873599e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.281396946622286315e+00 8.536935299744841998e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.612767245037653119e+00 9.444322359693812174e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.944137543453019035e+00 1.035170941964278057e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.275507841868385839e+00 1.125909647959174897e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.606878140283751755e+00 1.216648353954071560e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.606878140283751755e+00 1.216648353954071560e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.377324120243216043e+00 1.271412874817775673e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.147770100202679444e+00 1.326177395681479609e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.918216080162143733e+00 1.380941916545183723e+01
1.000000000000000000e+01 1.600000000000000000e+01 7.688662060121608022e+00 1.435706437408887837e+01
1.000000000000000000e+01 1.600000000000000000e+01 8.459108040081073199e+00 1.490470958272591950e+01
1.000000000000000000e+01 1.600000000000000000e+01 9.229554020040534823e+00 1.545235479136295886e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01 1.600000000000000000e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.826363636363635967e+00 4.000000000000000000e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.158170552163417355e+00 4.838119843495466199e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.489977467963198965e+00 5.676239686990934175e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.821784383762980575e+00 6.514359530486401262e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.153591299562761741e+00 7.352479373981867461e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.485398215362542906e+00 8.190599217477334548e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.817205131162324960e+00 9.028719060972800747e+00
1.000000000000000000e+01 1.600000000000000000e+01 4.149012046962106126e+00 9.866838904468266946e+00
1.000000000000000000e+01 1.600000000000000000e+01 4.149012046962106126e+00 9.866838904468266946e+00
1.000000000000000000e+01 1.600000000000000000e+01 4.619893455322459097e+00 1.072024287059703873e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.090774863682812068e+00 1.157364683672581052e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.561656272043165927e+00 1.242705080285458585e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.032537680403518898e+00 1.328045476898335764e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.032537680403518898e+00 1.328045476898335764e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.494579071849316598e+00 1.347155095573451078e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.956620463295114298e+00 1.366264714248566214e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.956620463295114298e+00 1.366264714248566214e+01
1.000000000000000000e+01 1.600000000000000000e+01 7.717465347471335946e+00 1.424698535686424705e+01
1.000000000000000000e+01 1.600000000000000000e+01 8.478310231647556705e+00 1.483132357124283018e+01
1.000000000000000000e+01 1.600000000000000000e+01 9.239155115823777464e+00 1.541566178562141509e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01 1.600000000000000000e+01
1.000000000000000000e+01 1.600000000000000000e+01 2.028181818181817420e+00 4.000000000000000000e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.143317273720506400e+00 4.882270411901930451e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.258452729259195824e+00 5.764540823803864455e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.373588184797885248e+00 6.646811235705799348e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.488723640336574228e+00 7.529081647607729799e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.488723640336574228e+00 7.529081647607729799e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.702339339531456552e+00 8.388622945289995414e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.915955038726338877e+00 9.248164242972260141e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.129570737921221646e+00 1.010770554065452842e+01
1.000000000000000000e+01 1.600000000000000000e+01 3.343186437116103971e+00 1.096724683833679315e+01
1.000000000000000000e+01 1.600000000000000000e+01 3.556802136310986295e+00 1.182678813601905787e+01
1.000000000000000000e+01 1.600000000000000000e+01 3.770417835505869064e+00 1.268632943370132438e+01
1.000000000000000000e+01 1.600000000000000000e+01 3.984033534700751389e+00 1.354587073138359088e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.197649233895633714e+00 1.440541202906585561e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.197649233895633714e+00 1.440541202906585561e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.026556486196257723e+00 1.463321031062787547e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.855463738496881732e+00 1.486100859218989712e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.684370990797504852e+00 1.508880687375191698e+01
1.000000000000000000e+01 1.600000000000000000e+01 7.513278243098128861e+00 1.531660515531393862e+01
1.000000000000000000e+01 1.600000000000000000e+01 8.342185495398751982e+00 1.554440343687595849e+01
1.000000000000000000e+01 1.600000000000000000e+01 9.171092747699375991e+00 1.577220171843798013e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01 1.600000000000000000e+01
1.000000000000000000e+01 1.600000000000000000e+01 2.229999999999999538e+00 4.000000000000000000e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.416204427624925266e+00 4.931507013595508582e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.602408855249851438e+00 5.863014027191018940e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.788613282874777610e+00 6.794521040786529298e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.974817710499703338e+00 7.726028054382037880e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.161022138124629066e+00 8.657535067977546461e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.347226565749555238e+00 9.589042081573056819e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.533430993374481410e+00 1.052054909516856895e+01
1.000000000000000000e+01 1.600000000000000000e+01 3.719635420999407138e+00 1.145205610876407576e+01
1.000000000000000000e+01 1.600000000000000000e+01 3.719635420999407138e+00 1.145205610876407576e+01
1.000000000000000000e+01 1.600000000000000000e+01 3.882755474474106627e+00 1.225949472767023529e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.045875527948806116e+00 1.306693334657639483e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.208995581423505605e+00 1.387437196548255436e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.372115634898205094e+00 1.468181058438871389e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.535235688372904583e+00 1.548924920329487342e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.535235688372904583e+00 1.548924920329487342e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.446029740310754264e+00 1.557437433607906208e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.356823792248603056e+00 1.565949946886324895e+01
1.000000000000000000e+01 1.600000000000000000e+01 7.267617844186451848e+00 1.574462460164743582e+01
1.000000000000000000e+01 1.600000000000000000e+01 8.178411896124302416e+00 1.582974973443162447e+01
1.000000000000000000e+01 1.600000000000000000e+01 9.089205948062151208e+00 1.591487486721581135e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01 1.600000000000000000e+01
1.000000000000000000e+01 1.600000000000000000e+01 2.431818181818181213e+00 4.000000000000000000e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.641743268971584513e+00 4.894040514643172912e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.851668356124987813e+00 5.788081029286346713e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.061593443278391113e+00 6.682121543929520513e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.271518530431794414e+00 7.576162058572693425e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.481443617585197714e+00 8.470202573215868114e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.691368704738601014e+00 9.364243087859041026e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.901293791892004315e+00 1.025828360250221394e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.111218879045408059e+00 1.115232411714538863e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.321143966198810915e+00 1.204636463178855976e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.321143966198810915e+00 1.204636463178855976e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.132409113884695451e+00 1.261116968439019459e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.943674261570579098e+00 1.317597473699182764e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.754939409256463634e+00 1.374077978959346247e+01
1.000000000000000000e+01 1.600000000000000000e+01 7.566204556942347281e+00 1.430558484219509729e+01
1.000000000000000000e+01 1.600000000000000000e+01 8.377469704628232705e+00 1.487038989479673212e+01
1.000000000000000000e+01 1.600000000000000000e+01 9.188734852314116353e+00 1.543519494739836517e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01 1.600000000000000000e+01
1.000000000000000000e+01 1.600000000000000000e+01 2.633636363636362887e+00 4.000000000000000000e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.756223620129008900e+00 4.811235242935969048e+00
1.000000000000000000e+01 1.600000000000000000e+01 2.878810876621654913e+00 5.622470485871938095e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.001398133114300482e+00 6.433705728807904478e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.123985389606946494e+00 7.244940971743873526e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.123985389606946494e+00 7.244940971743873526e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.260128910112998213e+00 8.139386087884888710e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.396272430619049487e+00 9.033831204025899453e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.532415951125101206e+00 9.928276320166913749e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.668559471631152924e+00 1.082272143630792982e+01
1.000000000000000000e+01 1.600000000000000000e+01 3.804702992137204642e+00 1.171716655244894412e+01
1.000000000000000000e+01 1.600000000000000000e+01 3.940846512643256361e+00 1.261161166858995841e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.076990033149307635e+00 1.350605678473096916e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.213133553655358909e+00 1.440050190087198168e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.349277074161411072e+00 1.529494701701299775e+01
1.000000000000000000e+01 1.600000000000000000e+01 4.349277074161411072e+00 1.529494701701299775e+01
1.000000000000000000e+01 1.600000000000000000e+01 5.291064228467842412e+00 1.541245584751083086e+01
1.000000000000000000e+01 1.600000000000000000e+01 6.232851382774273752e+00 1.552996467800866576e+01
1.000000000000000000e+01 1.600000000000000000e+01 7.174638537080705092e+00 1.564747350850649887e+01
1.000000000000000000e+01 1.600000000000000000e+01 8.116425691387137320e+00 1.576498233900433199e+01
1.000000000000000000e+01 1.600000000000000000e+01 9.058212845693567772e+00 1.588249116950216688e+01
1.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+01 1.600000000000000000e+01
1.000000000000000000e+01 1.600000000000000000e+01 2.835454545454545006e+00 4.000000000000000000e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.062852146374775320e+00 4.876523241131809350e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.290249747295006078e+00 5.753046482263619588e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.517647348215236391e+00 6.629569723395428937e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.745044949135467149e+00 7.506092964527239175e+00
1.000000000000000000e+01 1.600000000000000000e+01 3.972442550055697463e+00 8.382616205659047637e+00
1.000000000000000000e+01 1.600000000000000000e+01 4.199840150975927777e+00 9.259139446790857875e+00
1.000000000000000000e+01 1.600000000000000000e+01 4.427237751896158535e+00 1.013566268792266811e+01
